CustomerID,CustomerName,Location,JoinDate,LoyaltyPoints,Year,Month
CUST01198,Customer_1198,Ahmedabad,2023-12-27,3740,2023,December
CUST01199,Customer_1199,Mumbai,2023-10-27,1930,2023,October
CUST01200,Customer_1200,Bangalore,2020-08-18,469,2020,August
CUST01201,Customer_1201,Bangalore,2023-07-09,4538,2023,July
CUST01202,Customer_1202,Mumbai,2020-09-23,1051,2020,September
CUST01203,Customer_1203,Delhi,2020-04-29,256,2020,April
CUST01204,Customer_1204,Kolkata,2023-06-03,2530,2023,June
CUST01205,Customer_1205,Pune,2022-07-21,4074,2022,July
CUST01206,Customer_1206,Hyderabad,2020-10-21,717,2020,October
CUST01207,Customer_1207,Pune,2023-05-09,2805,2023,May
CUST01208,Customer_1208,Kolkata,2020-07-22,4477,2020,July
CUST01209,Customer_1209,Delhi,2023-04-09,843,2023,April
CUST01210,Customer_1210,Pune,2021-08-18,4253,2021,August
CUST01211,Customer_1211,Ahmedabad,2020-05-09,328,2020,May
CUST01212,Customer_1212,Mumbai,2022-01-31,4569,2022,January
CUST01213,Customer_1213,Pune,2021-08-22,651,2021,August
CUST01214,Customer_1214,Delhi,2023-12-14,858,2023,December
CUST01215,Customer_1215,Ahmedabad,2021-05-18,2812,2021,May
CUST01216,Customer_1216,Kolkata,2020-07-18,2265,2020,July
CUST01217,Customer_1217,Mumbai,2022-05-20,4858,2022,May
CUST01218,Customer_1218,Bangalore,2022-04-15,4362,2022,April
CUST01219,Customer_1219,Kolkata,2023-04-24,898,2023,April
CUST01220,Customer_1220,Pune,2023-04-18,1300,2023,April
CUST01221,Customer_1221,Bangalore,2022-07-09,4543,2022,July
CUST01222,Customer_1222,Chennai,2020-09-18,447,2020,September
CUST01223,Customer_1223,Bangalore,2024-01-13,505,2024,January
CUST01224,Customer_1224,Chennai,2022-09-14,3362,2022,September
CUST01225,Customer_1225,Ahmedabad,2021-12-01,1819,2021,December
CUST01226,Customer_1226,Pune,2021-09-22,1677,2021,September
CUST01227,Customer_1227,Bangalore,2023-10-13,3859,2023,October
CUST01228,Customer_1228,Kolkata,2021-07-02,4804,2021,July
CUST01229,Customer_1229,Ahmedabad,2022-06-06,1613,2022,June
CUST01230,Customer_1230,Delhi,2021-06-17,2748,2021,June
CUST01231,Customer_1231,Pune,2022-04-12,2414,2022,April
CUST01232,Customer_1232,Kolkata,2023-04-02,4022,2023,April
CUST01233,Customer_1233,Hyderabad,2021-03-10,616,2021,March
CUST01234,Customer_1234,Mumbai,2022-12-10,3576,2022,December
CUST01235,Customer_1235,Delhi,2020-06-08,821,2020,June
CUST01236,Customer_1236,Ahmedabad,2023-02-11,829,2023,February
CUST01237,Customer_1237,Hyderabad,2022-05-31,4254,2022,May
CUST01238,Customer_1238,Bangalore,2020-10-15,2423,2020,October
CUST01239,Customer_1239,Hyderabad,2020-10-24,3104,2020,October
CUST01240,Customer_1240,Hyderabad,2023-03-18,4126,2023,March
CUST01241,Customer_1241,Pune,2020-03-10,495,2020,March
CUST01242,Customer_1242,Delhi,2020-02-07,2588,2020,February
CUST01243,Customer_1243,Kolkata,2021-02-11,4723,2021,February
CUST01244,Customer_1244,Pune,2023-02-13,2861,2023,February
CUST01245,Customer_1245,Pune,2022-01-10,799,2022,January
CUST01246,Customer_1246,Mumbai,2020-03-22,4038,2020,March
CUST01247,Customer_1247,Ahmedabad,2021-04-04,671,2021,April
CUST01248,Customer_1248,Delhi,2023-07-20,284,2023,July
CUST01249,Customer_1249,Pune,2022-07-04,3416,2022,July
CUST01250,Customer_1250,Delhi,2021-02-26,4658,2021,February
CUST01251,Customer_1251,Kolkata,2021-08-16,2569,2021,August
CUST01252,Customer_1252,Mumbai,2020-10-23,1730,2020,October
CUST01253,Customer_1253,Chennai,2022-09-28,3770,2022,September
CUST01254,Customer_1254,Chennai,2020-07-17,1677,2020,July
CUST01255,Customer_1255,Hyderabad,2022-05-03,561,2022,May
CUST01256,Customer_1256,Pune,2023-09-16,4440,2023,September
CUST01257,Customer_1257,Kolkata,2021-08-25,1246,2021,August
CUST01258,Customer_1258,Ahmedabad,2021-11-28,4561,2021,November
CUST01259,Customer_1259,Hyderabad,2022-05-06,1416,2022,May
CUST01260,Customer_1260,Delhi,2021-12-26,2568,2021,December
CUST01261,Customer_1261,Chennai,2020-03-20,1557,2020,March
CUST01262,Customer_1262,Hyderabad,2023-04-18,2182,2023,April
CUST01263,Customer_1263,Pune,2021-07-16,442,2021,July
CUST01264,Customer_1264,Hyderabad,2022-11-27,2222,2022,November
CUST01265,Customer_1265,Hyderabad,2021-03-05,508,2021,March
CUST01266,Customer_1266,Hyderabad,2022-10-16,2737,2022,October
CUST01267,Customer_1267,Mumbai,2022-07-16,1126,2022,July
CUST01268,Customer_1268,Chennai,2022-06-08,4344,2022,June
CUST01269,Customer_1269,Ahmedabad,2023-07-21,2347,2023,July
CUST01270,Customer_1270,Kolkata,2020-06-13,4562,2020,June
CUST01271,Customer_1271,Hyderabad,2020-02-02,1844,2020,February
CUST01272,Customer_1272,Mumbai,2023-04-18,1940,2023,April
CUST01273,Customer_1273,Pune,2020-11-18,3419,2020,November
CUST01274,Customer_1274,Hyderabad,2021-06-20,3526,2021,June
CUST01275,Customer_1275,Ahmedabad,2024-01-08,358,2024,January
CUST01276,Customer_1276,Hyderabad,2023-03-20,2134,2023,March
CUST01277,Customer_1277,Chennai,2021-12-27,4496,2021,December
CUST01278,Customer_1278,Delhi,2022-09-15,3166,2022,September
CUST01279,Customer_1279,Pune,2021-05-17,4894,2021,May
CUST01280,Customer_1280,Chennai,2023-01-30,1449,2023,January
CUST01281,Customer_1281,Mumbai,2022-06-01,4915,2022,June
CUST01282,Customer_1282,Delhi,2020-12-24,826,2020,December
CUST01283,Customer_1283,Hyderabad,2023-01-19,1301,2023,January
CUST01284,Customer_1284,Bangalore,2021-03-20,727,2021,March
CUST01285,Customer_1285,Bangalore,2020-01-24,2218,2020,January
CUST01286,Customer_1286,Bangalore,2022-05-20,2894,2022,May
CUST01287,Customer_1287,Ahmedabad,2023-06-22,3775,2023,June
CUST01288,Customer_1288,Chennai,2020-03-02,1879,2020,March
CUST01289,Customer_1289,Kolkata,2023-07-31,3834,2023,July
CUST01290,Customer_1290,Mumbai,2021-07-28,3738,2021,July
CUST01291,Customer_1291,Hyderabad,2023-12-10,4853,2023,December
CUST01292,Customer_1292,Delhi,2022-01-15,2482,2022,January
CUST01293,Customer_1293,Delhi,2021-01-06,916,2021,January
CUST01294,Customer_1294,Ahmedabad,2022-01-19,569,2022,January
CUST01295,Customer_1295,Bangalore,2023-06-22,3701,2023,June
CUST01296,Customer_1296,Ahmedabad,2022-06-24,2257,2022,June
CUST01297,Customer_1297,Mumbai,2022-02-16,35,2022,February
CUST01298,Customer_1298,Mumbai,2023-12-20,486,2023,December
CUST01299,Customer_1299,Pune,2021-05-18,1844,2021,May
CUST01300,Customer_1300,Delhi,2022-09-26,670,2022,September
CUST01301,Customer_1301,Ahmedabad,2023-09-17,3118,2023,September
CUST01302,Customer_1302,Chennai,2023-06-24,3660,2023,June
CUST01303,Customer_1303,Hyderabad,2020-02-05,4269,2020,February
CUST01304,Customer_1304,Delhi,2021-12-20,3986,2021,December
CUST01305,Customer_1305,Delhi,2021-11-14,2573,2021,November
CUST01306,Customer_1306,Chennai,2023-01-10,4729,2023,January
CUST01307,Customer_1307,Ahmedabad,2020-04-30,1962,2020,April
CUST01308,Customer_1308,Hyderabad,2023-09-25,854,2023,September
CUST01309,Customer_1309,Mumbai,2020-08-01,3878,2020,August
CUST01310,Customer_1310,Mumbai,2023-07-22,1604,2023,July
CUST01311,Customer_1311,Pune,2020-12-01,3235,2020,December
CUST01312,Customer_1312,Chennai,2023-01-13,722,2023,January
CUST01313,Customer_1313,Bangalore,2022-01-12,3151,2022,January
CUST01314,Customer_1314,Kolkata,2020-07-11,1202,2020,July
CUST01315,Customer_1315,Pune,2021-12-18,1688,2021,December
CUST01316,Customer_1316,Hyderabad,2022-12-30,2960,2022,December
CUST01317,Customer_1317,Kolkata,2021-07-11,4155,2021,July
CUST01318,Customer_1318,Ahmedabad,2022-07-14,4161,2022,July
CUST01319,Customer_1319,Chennai,2020-03-25,202,2020,March
CUST01320,Customer_1320,Hyderabad,2022-07-28,2606,2022,July
CUST01321,Customer_1321,Delhi,2023-11-28,3367,2023,November
CUST01322,Customer_1322,Bangalore,2023-12-13,1067,2023,December
CUST01323,Customer_1323,Chennai,2020-03-31,1180,2020,March
CUST01324,Customer_1324,Kolkata,2021-03-04,1883,2021,March
CUST01325,Customer_1325,Delhi,2020-07-10,837,2020,July
CUST01326,Customer_1326,Hyderabad,2020-12-05,4553,2020,December
CUST01327,Customer_1327,Delhi,2020-05-16,420,2020,May
CUST01328,Customer_1328,Delhi,2021-01-15,2672,2021,January
CUST01329,Customer_1329,Mumbai,2024-02-04,3407,2024,February
CUST01330,Customer_1330,Kolkata,2020-08-12,1312,2020,August
CUST01331,Customer_1331,Kolkata,2023-08-26,2389,2023,August
CUST01332,Customer_1332,Ahmedabad,2022-02-18,4555,2022,February
CUST01333,Customer_1333,Kolkata,2021-09-30,4098,2021,September
CUST01334,Customer_1334,Hyderabad,2022-04-19,477,2022,April
CUST01335,Customer_1335,Delhi,2020-07-07,2668,2020,July
CUST01336,Customer_1336,Delhi,2020-09-17,4427,2020,September
CUST01337,Customer_1337,Delhi,2022-11-20,3981,2022,November
CUST01338,Customer_1338,Bangalore,2023-06-17,1495,2023,June
CUST01339,Customer_1339,Hyderabad,2022-03-20,2337,2022,March
CUST01340,Customer_1340,Kolkata,2022-02-13,4403,2022,February
CUST01341,Customer_1341,Chennai,2021-06-06,1859,2021,June
CUST01342,Customer_1342,Chennai,2020-02-06,4749,2020,February
CUST01343,Customer_1343,Kolkata,2022-12-23,3031,2022,December
CUST01344,Customer_1344,Chennai,2024-02-06,3206,2024,February
CUST01345,Customer_1345,Bangalore,2020-10-18,4634,2020,October
CUST01346,Customer_1346,Ahmedabad,2020-01-03,1259,2020,January
CUST01347,Customer_1347,Bangalore,2022-10-20,3074,2022,October
CUST01348,Customer_1348,Hyderabad,2020-10-18,2480,2020,October
CUST01349,Customer_1349,Bangalore,2022-05-28,3791,2022,May
CUST01350,Customer_1350,Pune,2021-06-24,4337,2021,June
CUST01351,Customer_1351,Ahmedabad,2023-04-11,4490,2023,April
CUST01352,Customer_1352,Pune,2023-02-23,936,2023,February
CUST01353,Customer_1353,Pune,2022-08-09,3130,2022,August
CUST01354,Customer_1354,Delhi,2021-07-10,495,2021,July
CUST01355,Customer_1355,Chennai,2021-09-10,3499,2021,September
CUST01356,Customer_1356,Chennai,2021-02-11,2782,2021,February
CUST01357,Customer_1357,Mumbai,2021-05-13,3836,2021,May
CUST01358,Customer_1358,Ahmedabad,2022-04-12,2640,2022,April
CUST01359,Customer_1359,Chennai,2020-06-01,779,2020,June
CUST01360,Customer_1360,Hyderabad,2023-11-23,1808,2023,November
CUST01361,Customer_1361,Ahmedabad,2023-09-13,4439,2023,September
CUST01362,Customer_1362,Ahmedabad,2021-03-31,3638,2021,March
CUST01363,Customer_1363,Pune,2023-03-17,4275,2023,March
CUST01364,Customer_1364,Kolkata,2020-01-22,3089,2020,January
CUST01365,Customer_1365,Kolkata,2021-09-06,2715,2021,September
CUST01366,Customer_1366,Chennai,2022-06-06,1255,2022,June
CUST01367,Customer_1367,Pune,2022-12-16,3745,2022,December
CUST01368,Customer_1368,Kolkata,2022-07-04,2448,2022,July
CUST01369,Customer_1369,Chennai,2020-05-16,2453,2020,May
CUST01370,Customer_1370,Delhi,2022-06-12,1294,2022,June
CUST01371,Customer_1371,Kolkata,2022-10-14,2243,2022,October
CUST01372,Customer_1372,Chennai,2023-08-24,2593,2023,August
CUST01373,Customer_1373,Ahmedabad,2021-05-02,4101,2021,May
CUST01374,Customer_1374,Hyderabad,2021-02-07,4257,2021,February
CUST01375,Customer_1375,Delhi,2021-12-07,1100,2021,December
CUST01376,Customer_1376,Hyderabad,2020-01-05,2928,2020,January
CUST01377,Customer_1377,Kolkata,2021-02-03,741,2021,February
CUST01378,Customer_1378,Kolkata,2020-08-04,387,2020,August
CUST01379,Customer_1379,Chennai,2021-02-15,2380,2021,February
CUST01380,Customer_1380,Mumbai,2020-07-21,3012,2020,July
CUST01381,Customer_1381,Pune,2020-11-06,578,2020,November
CUST01382,Customer_1382,Kolkata,2021-05-12,1479,2021,May
CUST01383,Customer_1383,Delhi,2020-05-03,1682,2020,May
CUST01384,Customer_1384,Hyderabad,2023-02-12,1743,2023,February
CUST01385,Customer_1385,Kolkata,2020-04-09,608,2020,April
CUST01386,Customer_1386,Pune,2021-12-13,1101,2021,December
CUST01387,Customer_1387,Mumbai,2020-11-17,711,2020,November
CUST01388,Customer_1388,Bangalore,2022-05-22,202,2022,May
CUST01389,Customer_1389,Kolkata,2023-01-09,1286,2023,January
CUST01390,Customer_1390,Kolkata,2024-01-17,3609,2024,January
CUST01391,Customer_1391,Delhi,2022-08-16,3854,2022,August
CUST01392,Customer_1392,Ahmedabad,2022-10-04,418,2022,October
CUST01393,Customer_1393,Delhi,2023-04-10,3525,2023,April
CUST01394,Customer_1394,Bangalore,2020-02-07,3385,2020,February
CUST01395,Customer_1395,Chennai,2020-07-03,2033,2020,July
CUST01396,Customer_1396,Delhi,2021-05-09,2293,2021,May
CUST01397,Customer_1397,Mumbai,2020-09-07,4590,2020,September
CUST01398,Customer_1398,Chennai,2020-03-01,1171,2020,March
CUST01399,Customer_1399,Chennai,2020-11-24,3109,2020,November
CUST01400,Customer_1400,Ahmedabad,2022-01-06,3578,2022,January
CUST01401,Customer_1401,Hyderabad,2023-06-02,120,2023,June
CUST01402,Customer_1402,Ahmedabad,2023-06-10,3065,2023,June
CUST01403,Customer_1403,Pune,2020-05-23,3423,2020,May
CUST01404,Customer_1404,Pune,2020-07-28,2288,2020,July
CUST01405,Customer_1405,Bangalore,2022-03-29,1864,2022,March
CUST01406,Customer_1406,Bangalore,2023-02-16,4057,2023,February
CUST01407,Customer_1407,Hyderabad,2023-10-10,4007,2023,October
CUST01408,Customer_1408,Ahmedabad,2020-11-23,474,2020,November
CUST01409,Customer_1409,Delhi,2020-05-30,2573,2020,May
CUST01410,Customer_1410,Chennai,2022-02-11,2372,2022,February
CUST01411,Customer_1411,Ahmedabad,2020-09-20,4407,2020,September
CUST01412,Customer_1412,Mumbai,2023-07-03,48,2023,July
CUST01413,Customer_1413,Chennai,2021-01-20,2548,2021,January
CUST01414,Customer_1414,Hyderabad,2022-05-24,4552,2022,May
CUST01415,Customer_1415,Bangalore,2022-03-10,3949,2022,March
CUST01416,Customer_1416,Kolkata,2021-10-09,1217,2021,October
CUST01417,Customer_1417,Ahmedabad,2022-03-01,3109,2022,March
CUST01418,Customer_1418,Delhi,2023-05-18,4463,2023,May
CUST01419,Customer_1419,Kolkata,2023-03-08,1205,2023,March
CUST01420,Customer_1420,Bangalore,2021-11-18,4281,2021,November
CUST01421,Customer_1421,Chennai,2021-08-27,3508,2021,August
CUST01422,Customer_1422,Bangalore,2024-01-07,1768,2024,January
CUST01423,Customer_1423,Delhi,2021-01-21,1918,2021,January
CUST01424,Customer_1424,Pune,2023-04-14,4407,2023,April
CUST01425,Customer_1425,Ahmedabad,2023-03-21,753,2023,March
CUST01426,Customer_1426,Kolkata,2021-10-24,4793,2021,October
CUST01427,Customer_1427,Mumbai,2022-06-02,2343,2022,June
CUST01428,Customer_1428,Bangalore,2021-11-18,307,2021,November
CUST01429,Customer_1429,Chennai,2020-10-17,1269,2020,October
CUST01430,Customer_1430,Hyderabad,2021-04-29,738,2021,April
CUST01431,Customer_1431,Pune,2020-08-23,1229,2020,August
CUST01432,Customer_1432,Bangalore,2022-04-24,3435,2022,April
CUST01433,Customer_1433,Delhi,2023-08-01,2623,2023,August
CUST01434,Customer_1434,Kolkata,2021-11-19,1713,2021,November
CUST01435,Customer_1435,Mumbai,2022-06-15,4494,2022,June
CUST01436,Customer_1436,Pune,2021-07-19,1916,2021,July
CUST01437,Customer_1437,Mumbai,2020-12-14,2951,2020,December
CUST01438,Customer_1438,Ahmedabad,2022-11-06,2937,2022,November
CUST01439,Customer_1439,Hyderabad,2023-10-11,4759,2023,October
CUST01440,Customer_1440,Ahmedabad,2023-02-26,3568,2023,February
CUST01441,Customer_1441,Hyderabad,2021-12-20,4307,2021,December
CUST01442,Customer_1442,Hyderabad,2022-09-20,3034,2022,September
CUST01443,Customer_1443,Delhi,2023-01-24,3227,2023,January
CUST01444,Customer_1444,Chennai,2022-10-09,3315,2022,October
CUST01445,Customer_1445,Delhi,2023-08-04,3009,2023,August
CUST01446,Customer_1446,Kolkata,2022-06-10,2585,2022,June
CUST01447,Customer_1447,Kolkata,2020-12-30,1565,2020,December
CUST01448,Customer_1448,Chennai,2022-10-01,412,2022,October
CUST01449,Customer_1449,Delhi,2023-12-29,464,2023,December
CUST01450,Customer_1450,Ahmedabad,2023-05-22,1329,2023,May
CUST01451,Customer_1451,Chennai,2022-12-11,359,2022,December
CUST01452,Customer_1452,Bangalore,2022-06-08,4459,2022,June
CUST01453,Customer_1453,Bangalore,2021-06-09,4002,2021,June
CUST01454,Customer_1454,Pune,2022-04-16,1201,2022,April
CUST01455,Customer_1455,Hyderabad,2022-01-10,82,2022,January
CUST01456,Customer_1456,Bangalore,2020-12-31,1605,2020,December
CUST01457,Customer_1457,Ahmedabad,2020-08-25,2473,2020,August
CUST01458,Customer_1458,Mumbai,2023-09-09,2644,2023,September
CUST01459,Customer_1459,Mumbai,2023-12-17,4058,2023,December
CUST01460,Customer_1460,Ahmedabad,2023-09-27,4083,2023,September
CUST01461,Customer_1461,Ahmedabad,2021-01-14,643,2021,January
CUST01462,Customer_1462,Pune,2023-02-20,3048,2023,February
CUST01463,Customer_1463,Mumbai,2023-11-19,2408,2023,November
CUST01464,Customer_1464,Delhi,2020-12-19,3870,2020,December
CUST01465,Customer_1465,Hyderabad,2021-05-02,3490,2021,May
CUST01466,Customer_1466,Pune,2022-07-31,3898,2022,July
CUST01467,Customer_1467,Hyderabad,2023-09-02,806,2023,September
CUST01468,Customer_1468,Chennai,2020-07-23,3011,2020,July
CUST01469,Customer_1469,Bangalore,2021-04-11,3512,2021,April
CUST01470,Customer_1470,Hyderabad,2021-03-02,828,2021,March
CUST01471,Customer_1471,Pune,2023-07-03,2508,2023,July
CUST01472,Customer_1472,Ahmedabad,2021-02-23,4269,2021,February
CUST01473,Customer_1473,Ahmedabad,2023-01-02,1197,2023,January
CUST01474,Customer_1474,Chennai,2022-06-08,2004,2022,June
CUST01475,Customer_1475,Bangalore,2023-02-27,4058,2023,February
CUST01476,Customer_1476,Hyderabad,2021-12-11,471,2021,December
CUST01477,Customer_1477,Kolkata,2020-02-01,3683,2020,February
CUST01478,Customer_1478,Delhi,2021-03-26,2340,2021,March
CUST01479,Customer_1479,Kolkata,2023-02-28,2630,2023,February
CUST01480,Customer_1480,Bangalore,2022-04-29,3505,2022,April
CUST01481,Customer_1481,Mumbai,2021-04-03,1035,2021,April
CUST01482,Customer_1482,Ahmedabad,2023-07-10,4351,2023,July
CUST01483,Customer_1483,Hyderabad,2023-09-24,4845,2023,September
CUST01484,Customer_1484,Hyderabad,2023-07-22,866,2023,July
CUST01485,Customer_1485,Chennai,2023-03-13,3159,2023,March
CUST01486,Customer_1486,Mumbai,2021-09-03,1217,2021,September
CUST01487,Customer_1487,Kolkata,2021-04-12,4730,2021,April
CUST01488,Customer_1488,Ahmedabad,2021-12-28,4143,2021,December
CUST01489,Customer_1489,Kolkata,2021-12-01,2962,2021,December
CUST01490,Customer_1490,Ahmedabad,2022-02-03,4148,2022,February
CUST01491,Customer_1491,Hyderabad,2021-02-27,947,2021,February
CUST01492,Customer_1492,Mumbai,2020-12-07,4650,2020,December
CUST01493,Customer_1493,Bangalore,2020-11-06,1888,2020,November
CUST01494,Customer_1494,Kolkata,2021-04-07,1356,2021,April
CUST01495,Customer_1495,Delhi,2021-01-08,3920,2021,January
CUST01496,Customer_1496,Bangalore,2022-07-16,2038,2022,July
CUST01497,Customer_1497,Hyderabad,2023-05-03,4960,2023,May
CUST01498,Customer_1498,Mumbai,2021-05-14,2845,2021,May
CUST01499,Customer_1499,Chennai,2021-07-25,3782,2021,July
CUST01500,Customer_1500,Bangalore,2022-01-16,2885,2022,January
CUST01501,Customer_1501,Pune,2021-01-27,1483,2021,January
CUST01502,Customer_1502,Bangalore,2022-08-20,4260,2022,August
CUST01503,Customer_1503,Ahmedabad,2020-08-10,3981,2020,August
CUST01504,Customer_1504,Chennai,2023-09-26,1834,2023,September
CUST01505,Customer_1505,Hyderabad,2023-12-09,3725,2023,December
CUST01506,Customer_1506,Ahmedabad,2023-06-24,1463,2023,June
CUST01507,Customer_1507,Kolkata,2021-12-27,3791,2021,December
CUST01508,Customer_1508,Kolkata,2023-03-30,384,2023,March
CUST01509,Customer_1509,Bangalore,2020-06-27,210,2020,June
CUST01510,Customer_1510,Delhi,2023-06-04,3771,2023,June
CUST01511,Customer_1511,Kolkata,2021-03-30,4315,2021,March
CUST01512,Customer_1512,Delhi,2023-03-13,451,2023,March
CUST01513,Customer_1513,Chennai,2022-07-27,4237,2022,July
CUST01514,Customer_1514,Hyderabad,2021-11-02,2074,2021,November
CUST01515,Customer_1515,Bangalore,2023-07-04,2780,2023,July
CUST01516,Customer_1516,Chennai,2020-07-18,3832,2020,July
CUST01517,Customer_1517,Kolkata,2020-04-21,1907,2020,April
CUST01518,Customer_1518,Chennai,2020-08-13,305,2020,August
CUST01519,Customer_1519,Hyderabad,2023-05-06,807,2023,May
CUST01520,Customer_1520,Bangalore,2023-08-13,1593,2023,August
CUST01521,Customer_1521,Mumbai,2022-08-07,3738,2022,August
CUST01522,Customer_1522,Bangalore,2023-09-06,2366,2023,September
CUST01523,Customer_1523,Chennai,2022-02-16,4620,2022,February
CUST01524,Customer_1524,Kolkata,2022-10-21,2111,2022,October
CUST01525,Customer_1525,Pune,2022-08-31,4753,2022,August
CUST01526,Customer_1526,Mumbai,2020-02-03,3664,2020,February
CUST01527,Customer_1527,Kolkata,2020-09-10,1533,2020,September
CUST01528,Customer_1528,Chennai,2020-01-30,3173,2020,January
CUST01529,Customer_1529,Mumbai,2020-05-04,3549,2020,May
CUST01530,Customer_1530,Mumbai,2021-11-15,4624,2021,November
CUST01531,Customer_1531,Delhi,2022-04-28,1957,2022,April
CUST01532,Customer_1532,Bangalore,2023-02-23,4917,2023,February
